;planificacion_slug;convocatoria_slug;adjudicacion_slug;precalificacion_slug;convenio_slug;nro_licitacion;nombre_licitacion;tipo_procedimiento;categoria;convocante;_etapa_licitacion;etapa_licitacion;fecha_entrega_oferta;tipo_licitacion;fecha_estimada;fecha_publicacion_convocatoria;geo
1380;423406-adquisicion-insumos-medicos-varios-1;423406-adquisicion-insumos-medicos-varios-1;423406-adquisicion-insumos-medicos-varios-1;;;423406;ADQUISICION DE INSUMOS MEDICOS VARIOS;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Policia Nacional / Ministerio del Interior / Poder Ejecutivo;ADJ;Adjudicada;2023-03-27 08:00:00;tradicional;2023-01-31 00:00:00;2023-02-21 10:57:33;
1381;423408-servicios-fiscalizacion-obras-1;423408-servicios-fiscalizacion-obras-1;423408-servicios-fiscalizacion-obras-1;;;423408;SERVICIOS DE FISCALIZACIÓN DE OBRAS;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de San Alberto / Municipalidades;ADJ;Adjudicada;2023-02-28 08:30:00;tradicional;2023-01-31 00:00:00;2023-02-21 15:48:34;
1382;423409-contratacion-servicios-consultoria-administrativa-contrataciones-publicas-1;423409-contratacion-servicios-consultoria-administrativa-contrataciones-publicas-1;423409-contratacion-servicios-consultoria-administrativa-contrataciones-publicas-1;;;423409;CONTRATACION DE SERVICIOS DE CONSULTORIA ADMINISTRATIVA EN CONTRATACIONES PUBLICAS;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de San Alberto / Municipalidades;ADJ;Adjudicada;2023-04-03 08:30:00;tradicional;2023-03-31 00:00:00;2023-03-28 10:16:25;
1383;423411-adquisicion-articulos-ferreteria-1;423411-adquisicion-articulos-ferreteria-1;423411-adquisicion-articulos-ferreteria-1;;;423411;ADQUISICION DE ARTICULOS DE FERRETERIA;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Municipalidad de Villa del Rosario / Municipalidades;ADJ;Adjudicada;2023-02-16 08:30:00;tradicional;2023-01-31 00:00:00;2023-02-07 16:49:30;
1384;423412-estudio-suelo-terrenos-muvh-1;423412-estudio-suelo-terrenos-muvh-1;;;;423412;Estudio de Suelo para Terrenos del MUVH;CD - Contratación Directa;7 - Servicios Técnicos;Ministerio de Urbanismo, Vivienda y Habitat / Poder Ejecutivo;CAN;Anulada o Cancelada;2023-02-15 09:00:00;tradicional;2023-01-31 00:00:00;2023-02-07 09:12:19;
1385;423413-adquisicion-escobillones-uso-centros-municipales-1;423413-adquisicion-escobillones-uso-centros-municipales-1;423413-adquisicion-escobillones-uso-centros-municipales-1;;;423413;ADQUISICION DE ESCOBILLONES PARA USO EN CENTROS MUNICIPALES;CD - Contratación Directa;12 - Elementos e insumos de limpieza;Municipalidad de Asunción / Municipalidades;ADJ;Adjudicada;2023-04-11 08:45:00;tradicional;2023-02-28 00:00:00;2023-03-22 15:43:03;
1386;423414-construccion-ss-hh-tipo-4-40-x-6-15-alumnos-profesores-mantenimiento-ss-hh-tipo-4-40-1;423414-cd-n-03-2023-id-n-423414-construccion-ss-hh-tipo-4-40-x-6-15-alumnos-profesores-mant-1;423414-cd-n-03-2023-id-n-423414-construccion-ss-hh-tipo-4-40-x-6-15-alumnos-profesores-mant-1;;;423414;CD N° 03/2023 CON ID N° 423414 - CONSTRUCCION DE SS.HH TIPO DE 4,40 x 6,15 PARA ALUMNOS Y PROFESORES Y MANTENIMIENTO DE SS.HH TIPO DE 4,40 x 6,15 - ESCUELA BÁSICA N° 2128 SEÑOR FRANCISCO MEDINA ALFONZO;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Aregua / Municipalidades;ADJ;Adjudicada;2023-02-17 07:15:00;tradicional;2023-01-31 00:00:00;2023-02-08 11:57:32;
1387;423415-adquisicion-podadora-altura-sopladora-centros-municipales-1;423415-adquisicion-podadora-altura-sopladora-centros-municipales-1;;;;423415;ADQUISICION DE PODADORA DE ALTURA Y SOPLADORA PARA CENTROS MUNICIPALES;CD - Contratación Directa;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Municipalidad de Asunción / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-03-31 10:45:00;tradicional;2023-02-28 00:00:00;2023-03-23 11:33:45;
1388;423416-adquisicion-articulos-electricos-baterias-vehiculos-uso-militar-1;423416-adquisicion-articulos-electricos-baterias-vehiculos-uso-militar-1;423416-adquisicion-articulos-electricos-baterias-vehiculos-uso-militar-1;;;423416;ADQUISICION DE ARTICULOS ELECTRICOS Y BATERIAS PARA VEHICULOS DE USO MILITAR;CO - Concurso de Ofertas;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Comando del Ejercito Uoc 2 / Ministerio de Defensa Nacional / Poder Ejecutivo;ADJ;Adjudicada;2023-04-10 07:20:00;tradicional;2023-03-31 00:00:00;2023-03-29 10:06:53;
1389;423417-servicios-elaboracion-proyectos-inversion-1;423417-servicios-elaboracion-proyectos-inversion-1;;;;423417;SERVICIOS DE ELABORACIÓN DE PROYECTOS DE INVERSIÓN;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de San Alberto / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-06-08 08:30:00;tradicional;2023-01-31 00:00:00;2023-05-31 11:25:03;
1390;423418-refacciones-mejoramientos-escuela-comunidad-indigena-km-39-1;;;;;423418;Refacciones y mejoramientos en la escuela de la comunidad indigena km 39;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Puerto Casado / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
1391;423419-adquisicion-papeles-criterios-sustentabilidad-1;;;;;423419;Adquisición de Papeles con Criterios de Sustentabilidad ;CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Municipalidad de Lambaré / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
1392;423420-adquisicion-pinturas-1;423420-adquisicion-pinturas-1;;;;423420;ADQUISICION DE PINTURAS.;CD - Contratación Directa;16 - Productos quimicos;Circunscripción Judicial del Dpto. Caazapa / Corte Suprema de Justicia / Poder Judicial;CONV;En Convocatoria (Abierta);2023-07-13 10:15:00;tradicional;2023-06-30 00:00:00;2023-06-19 10:14:30;
1393;423421-licitacion-concurso-oferta-n-02-2023provision-almuerzo-modalidad-alimentos-preparado-1;423421-licitacion-concurso-oferta-n-02-2023-provision-almuerzo-modalidad-alimentos-preparad-1;423421-licitacion-concurso-oferta-n-02-2023-provision-almuerzo-modalidad-alimentos-preparad-1;;;423421;LICITACIÓN CONCURSO DE OFERTA Nº 02/2023 PROVISIÓN DE ALMUERZO, BAJO LA MODALIDAD DE ALIMENTOS PREPARADOS EN LAS INSTITUCIONES EDUCATIVAS (COCINANDO) PLURI ANUAL 2023-2024;CO - Concurso de Ofertas;9 - Servicios de ceremonial, gastronomico y funerarios;Municipalidad de Santa Fé del Paraná / Municipalidades;ADJ;Adjudicada;2023-04-17 07:30:00;tradicional;2023-03-31 00:00:00;2023-04-03 17:30:02;
1394;423422-provision-artesania-paraguaya-actos-oficiales-protocolares-1;423422-provision-artesania-paraguaya-actos-oficiales-protocolares-1;423422-provision-artesania-paraguaya-actos-oficiales-protocolares-1;;;423422;Provisión de Artesanía Paraguaya para Actos Oficiales y protocolares;CO - Concurso de Ofertas;9 - Servicios de ceremonial, gastronomico y funerarios;Gabinete Civil / Presidencia de la República / Poder Ejecutivo;ADJ;Adjudicada;2023-03-10 10:00:00;tradicional;2023-01-31 00:00:00;2023-02-15 15:24:13;
1395;423423-adquisicion-cubiertas-camaras-aire-unidades-componentes-comando-ejercito-1;423423-adquisicion-cubiertas-camaras-aire-unidades-componentes-comando-ejercito-1;423423-adquisicion-cubiertas-camaras-aire-unidades-componentes-comando-ejercito-1;;;423423;ADQUISICION DE CUBIERTAS Y CAMARAS DE AIRE PARA UNIDADES COMPONENTES DEL COMANDO DEL EJERCITO;CO - Concurso de Ofertas;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Comando del Ejercito Uoc 2 / Ministerio de Defensa Nacional / Poder Ejecutivo;ADJ;Adjudicada;2023-03-07 08:30:00;tradicional;2023-03-31 00:00:00;2023-02-21 11:21:16;
1396;423424-contratacion-directa-n-05-2023-adquisicion-bateria-1;423424-contratacion-directa-n-05-2023-id-n-423424-adquisicion-bateria-1;423424-contratacion-directa-n-05-2023-id-n-423424-adquisicion-bateria-1;;;423424;CONTRATACION DIRECTA Nº05/2023  CON ID Nº 423424- ADQUISICION DE BATERIA ;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Municipalidad de Luque / Municipalidades;ADJ;Adjudicada;2023-02-24 09:00:00;tradicional;2023-03-31 00:00:00;2023-02-02 11:36:56;
1397;423425-bacheo-mezcla-asfaltica-caliente-1;;;;;423425;Bacheo con mezcla asfáltica en caliente;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Lambaré / Municipalidades;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
1398;423426-servicios-consultoria-asesoria-contable-administrativa-contrataciones-publicas-pluri-1;423426-servicios-consultoria-asesoria-contable-administrativa-contrataciones-publicas-pluri-1;423426-servicios-consultoria-asesoria-contable-administrativa-contrataciones-publicas-pluri-1;;;423426;Servicios de Consultoría y Asesoría Contable, Administrativa y Contrataciones Públicas-PLURIANUAL;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de los Cedrales / Municipalidades;ADJ;Adjudicada;2023-03-07 08:00:00;tradicional;2023-02-28 00:00:00;2023-03-02 15:23:49;
1399;423427-mantenimiento-reparacion-transformadores-1;;;;;423427;Mantenimiento y Reparación de Transformadores;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Ministerio Público - Fiscalía / Poder Judicial;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
1400;423428-provision-sellos-1;423428-provision-sellos-1;423428-provision-sellos-1;;;423428;Provisión de Sellos;CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Ministerio Público - Fiscalía / Poder Judicial;ADJ;Adjudicada;2023-06-02 09:00:00;tradicional;2023-03-31 00:00:00;2023-05-11 14:24:56;
1401;423429-recarga-extintores-1;423429-recarga-extintores-1;423429-recarga-extintores-1;;;423429;RECARGA DE EXTINTORES;CD - Contratación Directa;16 - Productos quimicos;Municipalidad de Ciudad del Este / Municipalidades;ADJ;Adjudicada;2023-03-31 09:00:00;tradicional;2023-03-31 00:00:00;2023-03-17 16:31:07;
1402;423430-adquisicion-herramientas-menores-1;423430-adquisicion-herramientas-menores-1;;;;423430;ADQUISICION DE HERRAMIENTAS MENORES;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Municipalidad de Ciudad del Este / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-06-29 09:00:00;tradicional;2023-03-31 00:00:00;2023-06-15 16:40:27;
1403;423431-bacheo-avda-principal-barrio-don-bosco-san-miguel-1;;;;;423431;Bacheo sobre la Avda principal desde el Barrio Don Bosco hasta San Miguel;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Puerto Casado / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
1404;423432-provision-elementos-limpieza-uso-municipalidad-concepcion-1;423432-provision-elementos-limpieza-uso-municipalidad-concepcion-1;;;;423432;Provisión de elementos de limpieza para uso de la Municipalidad de Concepción;CD - Contratación Directa;12 - Elementos e insumos de limpieza;Municipalidad de Concepción / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-03-30 09:00:00;tradicional;2023-02-28 00:00:00;2023-03-17 18:02:03;
1405;423433-adquisicion-diesel-tipo-iii-municipalidad-nueva-toledo-1;423433-adquisicion-diesel-tipo-iii-municipalidad-nueva-toledo-1;423433-adquisicion-diesel-tipo-iii-municipalidad-nueva-toledo-1;;;423433;ADQUISICIÓN DE DIESEL TIPO III PARA LA MUNICIPALIDAD DE NUEVA TOLEDO;CD - Contratación Directa;15 - Combustibles y Lubricantes;Municipalidad de Nueva Toledo / Municipalidades;ADJ;Adjudicada;2023-02-16 12:00:00;tradicional;2023-02-28 00:00:00;2023-02-06 13:48:15;
1406;423434-reparacion-5-aulas-escuela-basica-n-4537-san-miguel-1;;;;;423434; Reparación de 5 aulas -Escuela Básica Nº 4537 San Miguel;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Capiibary / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
1407;423435-construccion-sanitarios-tipologia-mec-2-55-x-4-00-1;423435-construccion-sanitarios-tipologia-mec-2-55-x-4-00-1;;;;423435;CONSTRUCCIÓN DE SANITARIOS TIPOLOGIA MEC 2.55 X 4,00;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Capiibary / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-03-16 07:20:00;tradicional;2023-01-31 00:00:00;2023-03-10 11:01:10;
1408;423436-adquisicion-desmalezadoras-1;423436-adquisicion-desmalezadoras-1;423436-adquisicion-desmalezadoras-1;;;423436;ADQUISICION DE DESMALEZADORAS;CD - Contratación Directa;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Municipalidad de San Juan del Paraná / Municipalidades;ADJ;Adjudicada;2023-02-13 07:45:00;tradicional;2023-02-28 00:00:00;2023-02-01 10:57:42;
1409;423437-adquisicion-lubricantes-1;423437-adquisicion-lubricantes-1;;;;423437;ADQUISICIÓN DE LUBRICANTES;CO - Concurso de Ofertas;15 - Combustibles y Lubricantes;Municipalidad de Ciudad del Este / Municipalidades;CONV;En Convocatoria (Abierta);2023-07-10 10:00:00;tradicional;2023-03-31 00:00:00;2023-05-29 14:26:14;
1410;423438-adquisicion-combustibles-uso-maquinarias-institucion-municipal-1;423438-adquisicion-combustibles-uso-maquinarias-institucion-municipal-1;423438-adquisicion-combustibles-uso-maquinarias-institucion-municipal-1;;;423438;ADQUISICION DE COMBUSTIBLES PARA USO DE MAQUINARIAS DE LA INSTITUCION MUNICIPAL;CD - Contratación Directa;15 - Combustibles y Lubricantes;Municipalidad de Yasy Cañy / Municipalidades;ADJ;Adjudicada;2023-02-09 08:00:00;tradicional;2023-01-31 00:00:00;2023-01-30 13:53:58;
1411;423439-adquisicion-equipamientos-seguridad-vigilancia-terminal-1;;;;;423439;ADQUISICIÓN DE EQUIPAMIENTOS DE SEGURIDAD Y VIGILANCIA PARA LA TERMINAL;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Municipalidad de Ciudad del Este / Municipalidades;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
1412;423440-adquisicion-e-instalacion-servidor-laboratorio-informatica-facultad-ciencias-economi-1;423440-adquisicion-e-instalacion-servidor-laboratorio-informatica-facultad-ciencias-economi-1;423440-adquisicion-e-instalacion-servidor-laboratorio-informatica-facultad-ciencias-economi-1;;;423440;Adquisición e Instalación de servidor para el laboratorio de informática de la Facultad de Ciencias Económicas ;CO - Concurso de Ofertas;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Facultad de Ciencias Economicas / Universidad Nacional de Asunción / Universidades Nacionales;ADJ;Adjudicada;2023-05-02 13:30:00;tradicional;2023-02-28 00:00:00;2023-04-11 08:27:09;
1413;423442-contratacion-seguros-flota-vehicular-municipalidad-san-lorenzo-1;423442-contratacion-seguros-flota-vehicular-municipalidad-san-lorenzo-1;423442-contratacion-seguros-flota-vehicular-municipalidad-san-lorenzo-1;;;423442;CONTRATACION DE SEGUROS PARA LA FLOTA VEHICULAR DE LA MUNICIPALIDAD DE SAN LORENZO.-;CD - Contratación Directa;6 - Seguros;Municipalidad de San Lorenzo / Municipalidades;ADJ;Adjudicada;2023-04-21 07:30:00;tradicional;2023-03-31 00:00:00;2023-04-04 15:57:41;
1414;423443-servicio-publicidad-propaganda-ad-referendum-2023-1;423443-servicio-publicidad-propaganda-ad-referendum-2023-1;423443-servicio-publicidad-propaganda-ad-referendum-2023-1;;;423443;SERVICIO DE PUBLICIDAD Y PROPAGANDA - AD REFERÉNDUM 2023;CD - Contratación Directa;8 - Publicidad y Propaganda;Comando del Ejercito Uoc 2 / Ministerio de Defensa Nacional / Poder Ejecutivo;ADJ;Adjudicada;2023-02-10 08:00:00;tradicional;2023-02-28 00:00:00;2023-01-31 07:48:54;
1415;423444-obra-demolicion-bloques-escuela-basica-no-5612-victoria-colegio-nacional-genesis-1;423444-obra-demolicion-bloques-escuela-basica-no-5612-victoria-colegio-nacional-genesis-1;423444-obra-demolicion-bloques-escuela-basica-no-5612-victoria-colegio-nacional-genesis-1;;;423444;OBRA: DEMOLICION DE BLOQUES EN LA ESCUELA BASICA No. 5612 VICTORIA Y COLEGIO NACIONAL GENESIS.-;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de San Lorenzo / Municipalidades;ADJ;Adjudicada;2023-02-20 07:30:00;tradicional;2023-02-28 00:00:00;2023-02-08 16:07:51;
1416;423445-servicio-copias-respaldo-almacenamiento-backup-sitio-alterno-1;423445-lpn-11-23-servicio-copias-respaldo-almacenamiento-backup-sitio-alterno-1;;;;423445;LPN 11/23 - SERVICIO DE COPIAS DE RESPALDO Y ALMACENAMIENTO (BACKUP SITIO ALTERNO);LPN - Licitación Pública Nacional;7 - Servicios Técnicos;Banco Central del Paraguay / Banca Central del Estado;EVAL;En Evaluacion (Cerrada);2023-07-05 10:00:00;tradicional;2023-01-31 00:00:00;2023-05-24 17:52:22;
1417;423446-servicio-asesoria-contable-municipalidad-itapua-poty-1;423446-servicio-asesoria-contable-municipalidad-itapua-poty-1;;;;423446;SERVICIO DE ASESORIA CONTABLE PARA LA MUNICIPALIDAD DE ITAPUA POTY;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Municipalidad de Itapúa Poty / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-03-17 08:00:00;tradicional;2023-01-31 00:00:00;2023-03-09 14:30:00;
1418;423447-raspaje-apertura-calle-ensanchamiento-canalizacion-barrio-inmaculada-puerto-casado-1;;;;;423447;Raspaje y apertura de calle con ensanchamiento y canalización en el Barrio Inmaculada de Puerto Casado;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Puerto Casado / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
1419;423448-adquisicion-camioneta-uso-institucional-1;423448-adquisicion-camioneta-uso-institucional-1;;;;423448;ADQUISICIÓN DE UNA CAMIONETA PARA USO INSTITUCIONAL;CO - Concurso de Ofertas;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Municipalidad de la Paz / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-06-23 08:00:00;tradicional;2023-04-30 00:00:00;2023-06-07 16:03:40;
1420;423450-adquisicion-combustibles-lubricantes-1;423450-adquisicion-combustibles-lubricantes-1;;;;423450;Adquisición de Combustibles y Lubricantes;CD - Contratación Directa;15 - Combustibles y Lubricantes;Municipalidad de Simón Bolivar / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-03-03 07:20:00;tradicional;2023-01-31 00:00:00;2023-02-24 09:19:09;
1421;423451-trabajos-refacciones-mantenimientos-local-escolar-jardin-infantes-maria-auxiliadora-1;;;;;423451;Trabajos de refacciones y mantenimientos de local escolar Jardín de Infantes María Auxiliadora del Barrio Don Bosco ;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Puerto Casado / Municipalidades;PLAN;Planificada;;tradicional;2023-01-31 00:00:00;;
